"Application Date","Record Number","Record Type","Address","Status","Project Name","Description","Expiration Date","Kiva Hist T #",
"06/05/2003","BSWP2003060147","Residential Swimming Pool No Deck","10424 SW WHOOPING CRANE WAY, PALM CITY FL 34990-7805","DONE",,,,"T39504",
"05/22/2003","BSWP2003060203","Residential Swimming Pool No Deck","4417 SW LONG BAY DR, PALM CITY FL 34990-8809","DONE",,,,"T39252",
"05/08/2003","BSWP2003050347","Residential Swimming Pool No Deck","4540 SW BOAT RAMP AVE, PALM CITY FL 34997-1921","DONE",,"INSTALL POOL AND EQUIPMENT (no deck to be installed)",,"T39051",
"04/18/2003","BSWP2003040572","Residential Swimming Pool No Deck","8037 SW YACHTSMANS DR, STUART FL 34997-4832","DONE",,"MASTER FILE - NOTE:  DECK TRACKING NUMBER 40758",,"T38681",
"04/16/2003","BSWP2003040448","Residential Swimming Pool No Deck","4461 SW RIVERS END WAY, PALM CITY FL 34990-7614","DONE",,,,"T38629",
"04/02/2003","BSWP2003040155","Residential Swimming Pool No Deck","8461 SE BRISTOL WAY, JUPITER FL 33458-1015","DONE",,"SEPARATE PAVER DECK",,"T38416",
"03/10/2003","BSWP2003030396","Residential Swimming Pool No Deck","1370 SW IBIS ST, PALM CITY FL 34990-2404","DONE",,"replace existing pool liner with gunite",,"T38043",
"03/06/2003","BSWP2003030168","Residential Swimming Pool No Deck","2641 SE DUNE DR, STUART FL 34996-1988","DONE",,"DECK PERMIT # 2003020712 - SINGLE FAMILY PERMIT 2002080276",,"T37984",
"01/16/2003","BSWP2003020368","Residential Swimming Pool No Deck","1536 SE COLONY WAY, JUPITER FL 33478-8305","DONE",,"POOL, SPA ONLY   (CONTRACTOR STATES THAT DECK WAS PERMITTED WITH HOUSE PERMIT 11/02 confirmed w/plan review kg deck is not included with home.)",,"T37320",
"11/07/2002","BSWP2002120014","Residential Swimming Pool No Deck","9002 SE ELDORADO WAY, HOBE SOUND FL 33455-8922","EXP",,"INCLUDES SPA",,"T36435",
"10/18/2002","BSWP2002100586","Residential Swimming Pool No Deck","1101 SW PINE TREE LN, PALM CITY FL 34997-7027","DONE",,"CONSTRUCT SWIMMING POOL ONLY",,"T36184",
"10/02/2002","BSWP2002100105","Residential Swimming Pool No Deck","4300 NE JOE'S POINT RD, STUART FL 34996-1440","EXP",,"CONSTRUCT POOL AND SPA",,"T35948",
"09/27/2002","BSWP2002100392","Residential Swimming Pool No Deck","4751 SW THISTLE TER, PALM CITY FL 34990-3946","Closed-Cancelled",,"DECK TRACKING NUMBER 39287 CONSTRUCT POOL AND SPA",,"T35893",
"09/27/2002","BSWP2002100164","Residential Swimming Pool No Deck","7720 SE LAKE SHORE DR, HOBE SOUND FL 33455-3833","EXP",,,,"T35894",
"09/19/2002","BSWP2002090563","Residential Swimming Pool No Deck","2591 SW HOLLY DALE WAY, PALM CITY FL 34990-2054","DONE",,,,"T35788",
"09/06/2002","BSWP2002090184","Residential Swimming Pool No Deck","246 SW HATTERAS CT, PALM CITY FL 34990-4324","DONE",,"CHANGE OF CONTR 11/27/02 POOL REDESIGNED ALL STEEL INSPECTED 10/14/02 WAS REMOVED  (ADDITIONAL STEEL INSPECTION PAID FOR AND REQUIRED) CONTRACTOR NIP",,"T35590",
"09/04/2002","BSWP2002090045","Residential Swimming Pool No Deck","236 SW HARBOR VIEW DR, PALM CITY FL 34997-6293","EXP",,,,"T35575",
"08/30/2002","BSWP2002090046","Residential Swimming Pool No Deck","102 SW HATTERAS CT, PALM CITY FL 34990-4324","DONE",,"Pool spa and gas heater",,"T35526",
"08/30/2002","BSWP2002090047","Residential Swimming Pool No Deck","245 SW HATTERAS CT, PALM CITY FL 34990-4325","DONE",,"Swimming pool and spa",,"T35509",
"08/30/2002","BSWPT35508","Residential Swimming Pool No Deck","236 SW HARBOR VIEW DR, PALM CITY FL 34997-6293","Closed-Cancelled",,,,"T35508",
"08/26/2002","BSWP2002080551","Residential Swimming Pool No Deck","120 SW HATTERAS CT, PALM CITY FL 34990-4324","DONE",,"POOL,SPA, AND GAS HEATER",,"T35415",
"07/23/2002","BSWP2002070616","Residential Swimming Pool No Deck","2845 SE DUNE DR, STUART FL 34996-1955","DONE",,"SWIMMING POOL AND SPA",,"T34953",
"07/17/2002","BSWP2002070287","Residential Swimming Pool No Deck","8462 SE WOODCREST PL, HOBE SOUND FL 33455-4110","DONE",,,,,
"07/08/2002","BSWP2002070391","Residential Swimming Pool No Deck","307 SW HARBOR VIEW DR, PALM CITY FL 34997-6224","DONE",,"pool, spa, and heater",,"T34685",
"06/24/2002","BSWP2002070135","Residential Swimming Pool No Deck","290 SW HARBOR VIEW DR, PALM CITY FL 34997-6293","EXP",,,,"T34499",
"06/20/2002","BSWP2002060542","Residential Swimming Pool No Deck","173 SW HATTERAS CT, PALM CITY FL 34990-4325","DONE",,"POOL NO DECK",,"T34469",
"06/17/2002","BSWP2002060411","Residential Swimming Pool No Deck","228 SW HATTERAS CT, PALM CITY FL 34990-4324","DONE",,"POOL & SPA ONLY (NO SLAB)",,"T34319",
"06/11/2002","BSWP2002060233","Residential Swimming Pool No Deck","81 SW PALM COVE DR, PALM CITY FL 34990-4318","DONE",,,,"T34244",
"05/09/2002","BSWP2002050660","Residential Swimming Pool No Deck","1185 SE ST LUCIE BLVD, STUART FL 34996-1373","Closed-CH 2019-45",,,,,
"03/13/2002","BSWP2002030483","Residential Swimming Pool No Deck","681 SW WOODSIDE CT, PALM CITY FL 34990-4337","DONE",,,,,
"02/12/2002","BSWP2002020269","Residential Swimming Pool No Deck","8246 SE COUNTRY ESTATES WAY, JUPITER FL 33458","DONE",,"pool and heat pump",,,
"01/18/2002","BSWP2002010503","Residential Swimming Pool No Deck","8923 SE BAYBERRY TER, HOBE SOUND FL 33455-3015","EXP",,"POOL ONLY (OSPREY COVE COMMERCIAL POOL)",,,
"12/12/2001","BSWP2001120345","Residential Swimming Pool No Deck","7029 SE HARBOR CIR, STUART FL 34996-1923","DONE",,,,,
"10/19/2001","BSWP2001100368","Residential Swimming Pool No Deck","5554 SW CITRUS BLVD, PALM CITY FL 34990-5207","EXP",,"PERMIT RENEWED ON 07-15-02",,,
"09/29/2001","BSWP2001120016","Residential Swimming Pool No Deck","505 SE SALERNO RD, STUART FL 34997-6381","DONE",,"Install above ground pool/permit renewed 03-26-02",,,
"09/20/2001","BSWP2001100055","Residential Swimming Pool No Deck","8621 SE SOMERSET ISLAND WAY, JUPITER FL 33458-1112","EXP",,"PERMIT RENEWED ON 07-03-17 (30 DAYS) pool, spa, and heater",,,
"09/18/2001","BSWP2002040446","Residential Swimming Pool No Deck","1200 SE COLONY WAY, JUPITER FL 33478-8301","DONE",,"Permit renewed on 9/6/02.  pool only",,,
"09/17/2001","BSWP2001090464","Residential Swimming Pool No Deck","3984 NW GOLDENROD RD, JENSEN BEACH FL 34957-3618","DONE",,"structure for pool only",,,
"09/13/2001","BSWP2001110090","Residential Swimming Pool No Deck","18960 SE REACH ISLAND LN, JUPITER FL 33458-1114","DONE",,"includes spa/with gas heater",,,
"09/13/2001","BSWP2001100432","Residential Swimming Pool No Deck","17553 SE CONCH BAR AVE, TEQUESTA FL 33469-1709","DONE",,,,,
"09/04/2001","BSWP2001080635","Residential Swimming Pool No Deck","5454 SE INLET PL, STUART FL 34997-2535","EXP",,"pool only",,,
"08/31/2001","BSWP2001090440","Residential Swimming Pool No Deck","1025 NE DOUBLOON DR, STUART FL 34996-1511","DONE",,"with brick paver deck - Master Plan PSFR 29445 Would like to have permit ext 8/23/01",,,
"08/15/2001","BSWP2001080351","Residential Swimming Pool No Deck","4808 SW LAKE GROVE CIR, PALM CITY FL 34990-8503","DONE",,,,,
"08/01/2001","BSWP2001080009","Residential Swimming Pool No Deck","2866 SW FEROE AVE, PALM CITY FL 34990-2962","EXP",,"above ground pool",,,
"07/09/2001","BSWP2001070354","Residential Swimming Pool No Deck","19020 SE REACH ISLAND LN, JUPITER FL 33458-1114","DONE",,"swimming pool  and spa with gas heater",,,
"06/29/2001","BSWP2001070015","Residential Swimming Pool No Deck","2346 NW BRITT CT, STUART FL 34994-9257","DONE",,"pool only",,,
"06/19/2001","BSWP2001060544","Residential Swimming Pool No Deck","18990 SE COUNTY LINE RD, TEQUESTA FL 33469-8104","DONE",,"with brick pavier deck",,,
"06/15/2001","BSWP2001060453","Residential Swimming Pool No Deck","12049 SE INTRACOASTAL TER, TEQUESTA FL 33469-1718","DONE",,"with brick pavier deck and  spa, gas heater and rock fountain",,,
"06/15/2001","BSWP2001060370","Residential Swimming Pool No Deck","3 SE TURTLE CREEK DR, TEQUESTA FL 33469-1593","EXP",,,,,
"06/14/2001","BSWP2001060337","Residential Swimming Pool No Deck","18385 SE FEDERAL HWY, TEQUESTA FL 33469-1737","DONE",,"pool with brick pavier deck",,,
"06/13/2001","BSWP2001060338","Residential Swimming Pool No Deck","18385 SE FEDERAL HWY, TEQUESTA FL 33469-1737","DONE",,"pool with brick pavier deck",,,
"06/04/2001","BSWP2001060068","Residential Swimming Pool No Deck","8299 SW SKIPPER DR, STUART FL 34997-4840","DONE",,"pool with brick pavier deck",,,
"05/11/2001","BSWP2001050299","Residential Swimming Pool No Deck","8764 SE SANDCASTLE CIR, HOBE SOUND FL 33455-4334","DONE",,"install above ground swimming pool",,,
"05/11/2001","BSWP2001050296","Residential Swimming Pool No Deck","2369 SE MADISON ST, STUART FL 34997-5838","DONE",,"install above ground pool",,,
"05/10/2001","BSWP2001050232","Residential Swimming Pool No Deck","12008 SE INTRACOASTAL TER, TEQUESTA FL 33469-1716","DONE",,"PERMIT RENEWED ON 09-05-02 with spa and pool only",,,
"05/01/2001","BSWP2001050111","Residential Swimming Pool No Deck","2784 SW BEAR PAW TRL, PALM CITY FL 34990-7942","DONE",,"pool with sitting  pool 5 hp heat pump & pavier deck",,,
"04/30/2001","BSWP2001040577","Residential Swimming Pool No Deck","9791 SE CRAPE MYRTLE CT, HOBE SOUND FL 33455-3020","DONE",,"with brick pavier deck",,,
"04/23/2001","BSWP2001040574","Residential Swimming Pool No Deck","12263 SE PLANDOME DR, HOBE SOUND FL 33455-7919","DONE",,"pool with brick pavier deck",,,
"04/23/2001","BSWP2001040412","Residential Swimming Pool No Deck","1111 SE WESTMINSTER PL, STUART FL 34997-5593","DONE",,"PERMIT RENEWED ON 07-31-02 pool with brick pavier deck",,,
"04/20/2001","BSWP2001040415","Residential Swimming Pool No Deck","19051 SE CROSSWINDS LN, JUPITER FL 33478-1941","DONE",,"pool and spa with brick paver deck",,,
"04/17/2001","BSWP2001040430","Residential Swimming Pool No Deck","8896 SE MARINA BAY DR, HOBE SOUND FL 33455-2952","DONE",,"pool with brick pavier deck",,,
"04/17/2001","BSWP2001040397","Residential Swimming Pool No Deck","2072 SW HUNTER'S CLUB WAY, PALM CITY FL 34990-2026","DONE",,"pool only with spa",,,
"04/16/2001","BSWP2001050291","Residential Swimming Pool No Deck","8392 SE QUAIL RIDGE WAY, HOBE SOUND FL 33455-4136","EXP",,"pool only",,,
"04/13/2001","BSWP2001040292","Residential Swimming Pool No Deck","126 SE TURTLE CREEK DR, TEQUESTA FL 33469-1547","DONE",,"POOL ONLY WITH SPA",,,
"04/11/2001","BSWP2001040207","Residential Swimming Pool No Deck","9789 SW SCORY LN, STUART FL 34997-8917","DONE",,"above ground pool",,,
"04/05/2001","BSWP2001040066","Residential Swimming Pool No Deck","19000 SE REACH ISLAND LN, JUPITER FL 33458-1114","CNCL",,"pool only",,,
"04/03/2001","BSWP2001040148","Residential Swimming Pool No Deck","2815 SW BEAR PAW TRL, PALM CITY FL 34990-7938","DONE",,"with spa and pavier deck",,,
"04/03/2001","BSWP2001040075","Residential Swimming Pool No Deck","17179 SE LIMRICK CT, TEQUESTA FL 33469-1734","DONE",,"install swimming pool, spa, heater.  brick paver deck",,,
"03/30/2001","BSWP2001040093","Residential Swimming Pool No Deck","8511 SE QUAIL RIDGE WAY, HOBE SOUND FL 33455-4137","DONE",,"pool with brick pavier deck with footers",,,
"03/28/2001","BSWP2001030509","Residential Swimming Pool No Deck","18310 SE RIDGEVIEW CT, TEQUESTA FL 33469-8120","DONE",,"pool only",,,
"03/26/2001","BSWP2001030568","Residential Swimming Pool No Deck","5242 SW SUNSHINE FARMS WAY, PALM CITY FL 34990-5691","DONE",,"pool with birck paver deck with footers",,,
"03/26/2001","BSWP2001030536","Residential Swimming Pool No Deck","1901 SE TALBOT PL, STUART FL 34997-5692","DONE",,"pool with brick paver deck",,,
"03/22/2001","BSWP2001030403","Residential Swimming Pool No Deck","1806 NE RIVER CT, JENSEN BEACH FL 34957-6422","DONE",,"pool only",,,
"03/20/2001","BSWP2001030584","Residential Swimming Pool No Deck","4730 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7936","DONE",,"with brick pavier deck",,,
"03/13/2001","BSWP2001030197","Residential Swimming Pool No Deck","4690 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7935","DONE",,"with brick paiver deck footers",,,
"02/22/2001","BSWP2001020434","Residential Swimming Pool No Deck","10805 SE DECK CT, HOBE SOUND FL 33455-3235","EXP",,"pool only",,,
"02/22/2001","BSWP2001020423","Residential Swimming Pool No Deck","18824 SE JUPITER RIVER DR, JUPITER FL 33458-1012","DONE",,"with brick pavier deck",,,
"02/20/2001","BSWP2001030024","Residential Swimming Pool No Deck","12271 SE PLANDOME DR, HOBE SOUND FL 33455-7919","DONE",,"with brick pavier deck",,,
"02/12/2001","BSWP2001020260","Residential Swimming Pool No Deck","9835 SE CRAPE MYRTLE CT, HOBE SOUND FL 33455-3020","DONE",,"paver deck",,,
"01/26/2001","BSWP2001010476","Residential Swimming Pool No Deck","7067 SE GREENVIEW PL, HOBE SOUND FL 33455-8042","DONE",,"install endless pool",,,
"01/24/2001","BSWP2001010448","Residential Swimming Pool No Deck","9798 SE OSPREY POINTE DR, HOBE SOUND FL 33455-3017","DONE",,"with spa with brick pavier deck",,,
"01/12/2001","BSWP2001010263","Residential Swimming Pool No Deck","7023 SE HARBOR CIR, STUART FL 34996-1923","DONE",,"pool only",,,
"01/12/2001","BSWP2001010214","Residential Swimming Pool No Deck","5355 SE ACADIA TER, HOBE SOUND FL 33455-7890","EXP",,"pool only  with spa - deck #28958",,,
"12/27/2000","BSWP2001010143","Residential Swimming Pool No Deck","17481 SE INDIAN HILLS DR, TEQUESTA FL 33469-1738","DONE",,"pool only",,,
"12/27/2000","BSWP2000120427","Residential Swimming Pool No Deck","1288 NE OCEAN BLVD, STUART FL 34996-1525","DONE",,"pool only",,,
"12/18/2000","BSWP2000120314","Residential Swimming Pool No Deck","6952 SE TWIN OAKS CIR, STUART FL 34997","Closed-Cancelled",,"PERMIT RENEWED 8-17-16 (30 DAYS ONLY)",,,
"12/14/2000","BSWP2000120358","Residential Swimming Pool No Deck","5257 SW ANHINGA AVE, PALM CITY FL 34990-4005","Closed-Certificate Issued",,"with brick paiver deck",,,
"12/13/2000","BSWP2000120265","Residential Swimming Pool No Deck","12407 SE PLANDOME DR, HOBE SOUND FL 33455-7920","Closed-Certificate Issued",,"pool with brick pavier deck",,,
"12/06/2000","BSWP2000120143","Residential Swimming Pool No Deck","9783 SE SANDPINE LN, HOBE SOUND FL 33455-4806","DONE",,"pool only",,,
"12/04/2000","BSWP2000120132","Residential Swimming Pool No Deck","7 SE SPLITRAIL CIR, TEQUESTA FL 33469-1514","DONE",,"pool with brick pavier deck",,,
"11/09/2000","BSWP2000110324","Residential Swimming Pool No Deck","8806 SE RIVERFRONT TER, TEQUESTA FL 33469-1818","DONE",,"pool only with heater pump",,,
"11/03/2000","BSWP2000110164","Residential Swimming Pool No Deck","2061 SW RACQUET CLUB DR, PALM CITY FL 34990-2301","EXP",,"pool only",,,
"11/02/2000","BSWP2000110085","Residential Swimming Pool No Deck","9883 SE OSPREY POINTE DR, HOBE SOUND FL 33455-3021","DONE",,"pool with brick pavier deck & heat pump",,,
"11/01/2000","BSWP2000110086","Residential Swimming Pool No Deck","9811 SE OSPREY POINTE DR, HOBE SOUND FL 33455-3021","Closed-Certificate Issued",,"PERMIT RENEWED ON 02/20/2019 FOR (30 DAYS)with spa and pavier deck with footer",,,
"10/26/2000","BSWP2000100536","Residential Swimming Pool No Deck","4086 NE CARROL CT, JENSEN BEACH FL 34957-3814","DONE",,"pool only",,,
"10/23/2000","BSWP2000100496","Residential Swimming Pool No Deck","19129 SE WINDWARD ISLAND LN, JUPITER FL 33458-1104","DONE",,"pool with brick pavier deck",,,
"10/18/2000","BSWP2000100356","Residential Swimming Pool No Deck","4666 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7935","DONE",,"pool with brick pavier deck & spa with pump heater",,,
"10/17/2000","BSWP2000100357","Residential Swimming Pool No Deck","4650 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7935","DONE",,"pool withbrick pavier deck with spa heater",,,
"10/13/2000","BSWP2000110169","Residential Swimming Pool No Deck","12343 SE PLANDOME DR, HOBE SOUND FL 33455-7919","DONE",,"pool with brick pavier deck",,,
"10/13/2000","BSWPT25909","Residential Swimming Pool No Deck","12216 SE PLANDOME DR, HOBE SOUND FL 33455-7917","Closed-CH 2019-45",,"pool with brick pavier deck",,,
"10/10/2000","BSWP2000100191","Residential Swimming Pool No Deck","3611 SW RIVERS END WAY, PALM CITY FL 34990-7607","DONE",,"POOL ONLY",,,
"10/05/2000","BSWP2000100161","Residential Swimming Pool No Deck","4427 SW RIVERS END WAY, PALM CITY FL 34990-7614","DONE",,"POOL ONLY W/PAVER DECK",,,
"10/04/2000","BSWP2000100250","Residential Swimming Pool No Deck","12368 SE PLANDOME DR, HOBE SOUND FL 33455-7918","DONE",,"pool with brick pavier deck",,,
"10/02/2000","BSWP2000110247","Residential Swimming Pool No Deck","2533 SW OAK RIDGE RD, PALM CITY FL 34990-2038","DONE",,"pool with brick pavier deck",,,
"10/02/2000","BSWP2000110070","Residential Swimming Pool No Deck","2503 SW PARKSIDE DR, PALM CITY FL 34990-2777","EXP",,"pool only",,,
"10/02/2000","BSWP2000100249","Residential Swimming Pool No Deck","8093 SE MORNINGWOOD PL, HOBE SOUND FL 33455-7921","DONE",,"pool with brick pavier deck",,,
"09/29/2000","BSWP2000120353","Residential Swimming Pool No Deck","19060 SE REACH ISLAND LN, JUPITER FL 33458-1124","DONE",,"with spa and pavier deck",,,
"09/29/2000","BSWP2000100391","Residential Swimming Pool No Deck","18408 SE LAKESIDE DR, TEQUESTA FL 33469-8117","DONE",,"paver deck",,,
"09/29/2000","BSWP2000100324","Residential Swimming Pool No Deck","9871 SE OSPREY POINTE DR, HOBE SOUND FL 33455-3021","DONE",,"PERMIT RENEWED 8/13/2014",,,
"09/28/2000","BSWP2000090546","Residential Swimming Pool No Deck","10801 SE ARIELLE TER, TEQUESTA FL 33469-1614","DONE",,"pool with brick pavier deck",,,
"09/27/2000","BSWP2000100330","Residential Swimming Pool No Deck","18037 SE HERITAGE DR, TEQUESTA FL 33469-1423","DONE",,"paver deck",,,
"09/22/2000","BSWP2000090577","Residential Swimming Pool No Deck","4553 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7930","DONE",,"pool with brick pavier deck",,,
"09/08/2000","BSWP2000090318","Residential Swimming Pool No Deck","1701 SE RANCH RD, JUPITER FL 33478-2142","DONE",,"pool only with spa& gas heater",,,
"09/08/2000","BSWP2000090148","Residential Swimming Pool No Deck","2351 NE 20TH CT, JENSEN BEACH FL 34957-5133","EXP",,"above ground pool",,,
"09/06/2000","BSWP2000090467","Residential Swimming Pool No Deck","295 SW SQUIRE JOHNS LN, PALM CITY FL 34990-7820","DONE",,"with spa & pavier deck",,,
"09/06/2000","BSWP2000090176","Residential Swimming Pool No Deck","5454 SE INLET PL, STUART FL 34997-2535","VOID",,"pool only",,,
"09/05/2000","BSWP2000090090","Residential Swimming Pool No Deck","4934 SW LAKE GROVE CIR, PALM CITY FL 34990-8505","DONE",,"with spa & brick pavier deck",,,
"08/28/2000","BSWP2000090070","Residential Swimming Pool No Deck","9769 SE CRAPE MYRTLE CT, HOBE SOUND FL 33455-3020","DONE",,"pool with brick pavier deck",,,
"08/28/2000","BSWP2000080590","Residential Swimming Pool No Deck","8871 SE COMPASS ISLAND WAY, JUPITER FL 33458-1106","EXP",,"pool only",,,
"08/10/2000","BSWPT24769","Residential Swimming Pool No Deck","445 NE VANDA TERRADO, JENSEN BEACH FL 34957-6671","Closed-Cancelled",,"21 above ground pool",,,
"08/09/2000","BSWP2000080324","Residential Swimming Pool No Deck","12488 SE PLANDOME DR, HOBE SOUND FL 33455-7918","DONE",,"pool with brick pavier deck",,,
"08/09/2000","BSWP2000080258","Residential Swimming Pool No Deck","2466 SE CARROLL ST, STUART FL 34997-8560","EXP",,"pool above ground pool",,,
"07/31/2000","BSWP2000080059","Residential Swimming Pool No Deck","4553 SE WATERFORD DR, STUART FL 34997-5697","DONE",,"pool with brick pavier deck",,,
"07/24/2000","BSWP2000080179","Residential Swimming Pool No Deck","6038 SE HORSESHOE POINT RD, STUART FL 34997-2468","DONE",,"pool only",,,
"07/07/2000","BSWP2000070423","Residential Swimming Pool No Deck","12383 SE PLANDOME DR, HOBE SOUND FL 33455-7919","DONE",,"pool with brick pavier deck",,,
"07/07/2000","BSWP2000070422","Residential Swimming Pool No Deck","12415 SE PLANDOME DR, HOBE SOUND FL 33455-7920","DONE",,"pool with brick pavier",,,
"07/07/2000","BSWP2000070217","Residential Swimming Pool No Deck","12247 SE PLANDOME DR, HOBE SOUND FL 33455-7919","DONE",,"pool with brick pavier deck",,,
"07/03/2000","BSWP2000070143","Residential Swimming Pool No Deck","3529 SE DOUBLETON DR, STUART FL 34997-5627","DONE",,"pool with paver deck and 5 hp heat pump",,,
"07/03/2000","BSWP2000070008","Residential Swimming Pool No Deck","8438 SE MERRITT WAY, JUPITER FL 33458-1004","DONE",,"pool with brick pavers",,,
"07/03/2000","BSWP2000070007","Residential Swimming Pool No Deck","4284 SE COVE LAKE CIR, STUART FL 34997-5695","DONE",,"brick paver deck/spa",,,
"06/30/2000","BSWP2000070029","Residential Swimming Pool No Deck","8277 SE GOLFHOUSE DR, HOBE SOUND FL 33455-8019","DONE",,"inground pool w/ brick paver deck",,,
"06/30/2000","BSWP2000060773","Residential Swimming Pool No Deck","1599 SW FOXPOINT TRL, PALM CITY FL 34990-5755","DONE",,"with brick paver& spa",,,
"06/23/2000","BSWP2000060688","Residential Swimming Pool No Deck","2393 SW MURPHY RD, PALM CITY FL 34990-1978","DONE",,,,,
"06/23/2000","BSWP2000060626","Residential Swimming Pool No Deck","4900 SW LANDING CREEK DR, PALM CITY FL 34990-4056","DONE",,"with brick pavier deck",,,
"06/23/2000","BSWP2000060612","Residential Swimming Pool No Deck","18779 SE RIVER RIDGE RD, TEQUESTA FL 33469-8107","DONE",,"with brick pavier deck  & heater",,,
"06/21/2000","BSWP2000060743","Residential Swimming Pool No Deck","4729 SE WATERFORD DR, STUART FL 34997-4300","DONE",,"with brick pavier deck",,,
"06/06/2000","BSWP2000070126","Residential Swimming Pool No Deck","1309 NW ANTOCH AVE, STUART FL 34994-9623","DONE",,"above ground pool without electric",,,
"06/06/2000","BSWP2000060319","Residential Swimming Pool No Deck","12201 SE PLANDOME DR, HOBE SOUND FL 33455-7919","DONE",,"pool with brick pavier deck",,,
"06/06/2000","BSWP2000060235","Residential Swimming Pool No Deck","18046 SE VILLAGE CIR, TEQUESTA FL 33469-1727","DONE",,"with brick pavier deck",,,
"06/02/2000","BSWP2000060244","Residential Swimming Pool No Deck","5067 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7909","DONE",,"pool only",,,
"05/26/2000","BSWP2000060189","Residential Swimming Pool No Deck","1003 SW BALMORAL TRCE, STUART FL 34997-7188","DONE",,,,,
"05/26/2000","BSWP2000060188","Residential Swimming Pool No Deck","912 SW BALMORAL TRCE, STUART FL 34997-4203","DONE",,,,,
"05/26/2000","BSWP2000060187","Residential Swimming Pool No Deck","930 SW BALMORAL TRCE, STUART FL 34997-4203","DONE",,,,,
"05/26/2000","BSWP2000060186","Residential Swimming Pool No Deck","972 SW BALMORAL TRCE, STUART FL 34997-4203","DONE",,,,,
"05/26/2000","BSWP2000060185","Residential Swimming Pool No Deck","955 SW BALMORAL TRCE, STUART FL 34997-4204","DONE",,,,,
"05/26/2000","BSWP2000060184","Residential Swimming Pool No Deck","931 SW BALMORAL TRCE, STUART FL 34997-4204","DONE",,,,,
"05/25/2000","BSWP2000060183","Residential Swimming Pool No Deck","984 SW BALMORAL TRCE, STUART FL 34997-4203","DONE",,,,,
"05/18/2000","BSWP2000050506","Residential Swimming Pool No Deck","1027 SW BALMORAL TRCE, STUART FL 34997-7188","DONE",,"deck on pdup 23891",,,
"05/18/2000","BSWP2000050504","Residential Swimming Pool No Deck","1033 SW BALMORAL TRCE, STUART FL 34997-7188","DONE",,"deck on pdup 23891",,,
"05/18/2000","BSWP2000050503","Residential Swimming Pool No Deck","1026 SW BALMORAL TRCE, STUART FL 34997-7100","DONE",,"deck on pdup 23891",,,
"05/18/2000","BSWP2000050502","Residential Swimming Pool No Deck","1063 SW BALMORAL TRCE, STUART FL 34997-7188","DONE",,"deck on pdup 23891",,,
"05/18/2000","BSWP2000050500","Residential Swimming Pool No Deck","1039 SW BALMORAL TRCE, STUART FL 34997-7188","DONE",,"deck on pdup 23891",,,
"05/10/2000","BSWP2000050317","Residential Swimming Pool No Deck","9716 SE SANDPINE LN, HOBE SOUND FL 33455-6399","DONE",,"with brick pavier deck & spa",,,
"05/09/2000","BSWP2000050372","Residential Swimming Pool No Deck","4921 SE FLOUNDER AVE, STUART FL 34997-8851","DONE",,"pool only with electric",,,
"05/09/2000","BSWP2000050249","Residential Swimming Pool No Deck","4569 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7930","DONE",,"pool with brick pavier deck",,,
"05/09/2000","BSWP2000050248","Residential Swimming Pool No Deck","4554 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7930","DONE",,"pool with brick pavier deck",,,
"05/09/2000","BSWP2000050247","Residential Swimming Pool No Deck","4785 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7934","DONE",,"with brick pavier deck with spa",,,
"05/09/2000","BSWP2000050246","Residential Swimming Pool No Deck","4601 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7931","DONE",,"pool with pavier deck",,,
"05/04/2000","BSWP2000050273","Residential Swimming Pool No Deck","18988 SE WINDWARD ISLAND LN, JUPITER FL 33458-1118","DONE",,"with brick pavier deck & spa",,,
"05/04/2000","BSWP2000050109","Residential Swimming Pool No Deck","12248 SE PLANDOME DR, HOBE SOUND FL 33455-7917","DONE",,"pool with brick pavier deck",,,
"05/03/2000","BSWP2000050214","Residential Swimming Pool No Deck","9739 SE OSPREY POINTE DR, HOBE SOUND FL 33455-3022","Closed-Certificate Issued",,"PERMIT RENEWED ON 04/09/2019 FOR (30 DAYS)pool with brick paver deck",,,
"04/26/2000","BSWP2000050001","Residential Swimming Pool No Deck","4793 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7934","DONE",,"with pavier  deck",,,
"04/19/2000","BSWP2000040488","Residential Swimming Pool No Deck","8245 SE COUNTRY ESTATES WAY, JUPITER FL 33458","DONE",,"pool only & spa",,,
"04/19/2000","BSWP2000040406","Residential Swimming Pool No Deck","1346 SW ESTATES PL, PALM CITY FL 34990-1700","DONE",,"brick pavier",,,
"04/18/2000","BSWP2000040446","Residential Swimming Pool No Deck","18864 SE JUPITER RIVER DR, JUPITER FL 33458-1012","DONE",,"with coping",,,
"04/18/2000","BSWP2000040445","Residential Swimming Pool No Deck","4625 SW COUNTRY PL, PALM CITY FL 34990-5140","DONE",,"with brick pavier",,,
